Unnamed: 0.1,Index,titles,price,area,location,time
5209,5209,"
																Vén màn bí mật thiết kế độc đáo của King Palace.
			",4 tỷ,Diện tích: 105m2,Thanh Xuân,1 năm trước
5210,5210,"
																Tôi cần bán căn N-08, 118m2, 3PN – View hồ Tây
			","5,2 tỷ",Diện tích: 118m2,Bắc Từ Liêm,1 năm trước
5211,5211,"
																CHung cư The Legacy- Chung cư cao cấp
			",360 triệu,Diện tích: 135m2,Thanh Xuân,1 năm trước
5212,5212,"
																Tôi có căn hộ chính chủ tại chung cư Amber Riverside 622 Minh Khai, Hai Bà Trưng, Hà Nội
			",Liên hệ,Diện tích: 101m2,Hai Bà Trưng,1 năm trước
5213,5213,"
																Chính chủ bán cc 3pn, tòa novo, view hồ thoáng mát - kosmo tây hồ. Lh: 0364 207 431
			",36 triệu,Diện tích: 118m2,Tây Hồ,1 năm trước
5214,5214,"
																Chung cư HPC Landmark 105 Tố Hữu hot tại thời điểm hiện tại, full nội thất, vào ở ngay
			",23 triệu,Diện tích: 77m2,Thanh Xuân,1 năm trước
5215,5215,"
																Chính chủ cần bán căn hộ chung cư Tòa Ecohome, Phúc Lợi, Quận Long Biên.
			","1,45 tỷ",Diện tích: 68m2,Long Biên,1 năm trước
5216,5216,"
																Cho thuê căn hộ Tràng An Complex 100m2 có sổ hồng lâu dài
			",17 triệu,Diện tích: 100m2,Cầu Giấy,1 năm trước
5217,5217,"
																Chính chủ bán căn hộ chung cư P3007, Tòa A3 Vinhome Garden, Nam Từ Liêm, Hà Nội
			","3,25 tỷ",Diện tích: 78m2,Bắc Từ Liêm,1 năm trước
5218,5218,"
																Bán căn hộ chung cư tại CTM Building - 139 Cầu Giấy - Quận Cầu Giấy - Hà Nội
			",3 tỷ,Diện tích: 87m2,Cầu Giấy,1 năm trước
5219,5219,"
																Bán Shophouse 185 m2 thông thủy Kosmo Tây Hồ, LH: 0968 967 096
			",13 tỷ,Diện tích: 185m2,Bắc Từ Liêm,1 năm trước
5220,5220,"
																The Legacy-*Mua căn hộ sang nhận ngàn ưu đãi*-0976824202
			","3,4 tỷ",Diện tích: 109m2,Thanh Xuân,1 năm trước
5221,5221,"
																The Legacy-*Mua căn hộ sang nhận ngàn ưu đãi*-0976824202
			","3,4 tỷ",Diện tích: 109m2,Thanh Xuân,1 năm trước
5222,5222,"
																Mua ngay CC Eco Lake View Vip nhất Hoàng Mai C.K 5% + Xe Vinfast 50Tr ở ngay sổ hồng trao tay
			","2,45 tỷ",Diện tích: 95m2,Hoàng Mai,1 năm trước
5223,5223,"
																Cần bán căn hộ 3 phòng ngủ tòa R2 Royal City 40tr/m2
			","5,2 tỷ",Diện tích: 129m2,Thanh Xuân,1 năm trước
5224,5224,"
																Phong cách tân cổ điển cho căn hộ 78m2 tại Goldsilk Complex. Chỉ bán trong tuần, giá chốt 1 tỷ 950
			","1,95 triệu",Diện tích: 78m2,Hà Đông,1 năm trước
5225,5225,"
																Bán gấp căn góc ,view cực đẹp, giá cực nét, đã có nội thất tại CT5 Xa La, Hà Đông. Bán trong tuần
			","1,1 triệu",Diện tích: 72m2,Hà Đông,1 năm trước
5226,5226,"
																Shock tận Óc , Rẻ phát Khóc .Chỉ 970 triệu là có ngay căn hộ 70 m2 tại CT4B Xa La, Hà Đông
			",970 ngàn,Diện tích: 70m2,Hà Đông,1 năm trước
5227,5227,"
																Cắt lỗ để thu hồi vốn bán căn hộ 2pn 78m2 tại Goldsilk Complex
			","1,95 triệu",Diện tích: 78m2,Hà Đông,1 năm trước
5228,5228,"
																Hạ giá chốt cuối 2 tỷ 7 trong tuần căn hộ 120m2 tại Goldsilk Complex, Vạn Phúc
			","2,7 triệu",Diện tích: 120m2,Hà Đông,1 năm trước
5229,5229,"
																Chỉ với 2 tỷ 4 đã có ngay căn góc 3 pn của chung cư đáng sống Goldsilk Complex, Vạn Phúc, Hà Đông
			",240 ngàn,Diện tích: 99m2,Hà Đông,1 năm trước
5230,5230,"
																Chất như nước cất, căn góc 3PN giá rẻ lại đẹp tại chung cư Goldsilk Complex Vạn Phúc, Hà Đông
			",240 ngàn,Diện tích: 99m2,Hà Đông,1 năm trước
5231,5231,"
																Siêu phẩm chung cư hạng sang Goldsilk Complex 120m2, full nội thất, giá 2,9 tỷ BST
			",240 ngàn,Diện tích: 120m2,Hà Đông,1 năm trước
5232,5232,"
																Căn góc số 12, ban công Đông Nam cực kỳ thoáng mát, bán căn hộ tại CT4 Xa La, Hà Đông
			",240 ngàn,Diện tích: 68m2,Hà Đông,1 năm trước
5233,5233,"
																Nhà đẹp giá tốt tại Hemisco Xa La, bán căn hộ 3PN đã làm nội thất đẹp, bán trong tuần
			",145 ngàn,Diện tích: 89m2,Hà Đông,1 năm trước
5234,5234,"
																Chính chủ bán căn hộ 75m2 tại CT5 Xa La, Hà Đông, ban công Đông Nam cực kỳ thoáng mát, giá 1,1 tỷ
			",110 ngàn,Diện tích: 75m2,Hà Đông,1 năm trước
5235,5235,"
																Cắt lỗ sâu để bán cho nhanh căn 3 ngủ 101m2 tại CT3 Xa La, Hà Đông. Giá chỉ 1 tỷ 370 triệu
			","1,37 triệu",Diện tích: 101m2,Hà Đông,1 năm trước
5236,5236,"
																Chuyển chỗ học cho con, chính chủ bán căn hộ 78m2 Goldsilk Complex. Full nội thất đẹp
			","2,2 triệu",Diện tích: 78m2,Hà Đông,1 năm trước
5237,5237,"
																Căn hộ độc nhất vô nhị tại Goldsilk Complex. Chính chủ bán cc 78m2 có sân vườn. Giá cực tốt
			","2,1 triệu",Diện tích: 78m2,Hà Đông,1 năm trước
5238,5238,"
																Bán căn góc 99m2, Ban công ĐôngNam tại chung cư Goldsilk Complex . Đã làm nội thất cẩn thận
			","2,6 triệu",Diện tích: 99m2,Hà Đông,1 năm trước
5239,5239,"
																Chính chủ bán căn hộ 2 phòng ngủ tại Goldsilk Complex, Vạn Phúc. Hạ giá còn 1,67 tỷ. Bán nhanh
			","1,67 triệu",Diện tích: 68m2,Hà Đông,1 năm trước
5240,5240,"
																Phong cách tân cổ điển cho căn hộ 78m2 tại Goldsilk Complex. Chỉ bán trong tuần, giá chốt 1 tỷ 950
			","1,95 triệu",Diện tích: 78m2,Hà Đông,1 năm trước
5241,5241,"
																Shock tận Óc , Rẻ phát Khóc .Chỉ 970 triệu là có ngay căn hộ 70 m2 tại CT4B Xa La, Hà Đông
			",970 ngàn,Diện tích: 70m2,Hà Đông,1 năm trước
5242,5242,"
																Chỉ bán trong tuần. Căn hộ chung cư 70m2 tại khu đô thị Xa La giá giảm chốt còn 960 triệu.
			",970 ngàn,Diện tích: 70m2,Hà Đông,1 năm trước
5243,5243,"
																Bán gấp căn góc ,view cực đẹp, giá cực nét, đã có nội thất tại CT5 Xa La, Hà Đông. Bán trong tuần
			","1,1 triệu",Diện tích: 72m2,Hà Đông,1 năm trước
5244,5244,"
																Cho thuê căn hộ chung cư 196 Thái Thịnh Đống Đa
			",9 triệu,Diện tích: 70m2,Đống Đa,1 năm trước
5245,5245,"
																Officetel mặt đường Võ Chí Công - Kênh đầu tư vô cùng hiệu quả
			","1,9 tỷ",Diện tích: 46m2,Tây Hồ,1 năm trước
5246,5246,"
																Cho thuê Căn hộ Chung cư Cầu Giấy Giá chỉ từ 8 triệu/tháng: Vimeco, Yên Hòa Park View, Trung Yên Plaza, Trung Hòa Nhân Chính
			",8 triệu,Diện tích: 100m2,Cầu Giấy,1 năm trước
5247,5247,"
																Căn 3 phòng ngủ 118m2, view hồ Tây, 101 Xuân La
			",5 tỷ,Diện tích: 118m2,Bắc Từ Liêm,1 năm trước
5248,5248,"
																Với số vốn 280tr sở hữu ngay căn hộ tại Đại đô thị thông minh Vinhomes Smart City
			",932 triệu,Diện tích: 28m2,Bắc Từ Liêm,1 năm trước
5249,5249,"
																Bán  căn 3PN – căn hộ đẹp nhất tại dự án Kosmo tòa Novo
			",37 triệu,Diện tích: 126m2,Tây Hồ,1 năm trước
5250,5250,"
																Vip Nhất Thanh Trì - Ở Ngay Chỉ 540Tr Nhận ngay 3 Ngủ Siêu Đẹp như ECoPARK - C.K 5%
			","1,8 tỷ",Diện tích: 104m2,Thanh Trì,1 năm trước
5251,5251,"
																CĂN HỘ 2PN+1, VIEW THOÁNG ĐẸP GIÁ 1,7 TỶ TẠI VINHOMES OCEAN PARK
			","1,75 tỷ",Diện tích: 55m2,Gia Lâm,1 năm trước
5252,5252,"
																CĂN HỘ CAO CẤP 2PN-3PN Q.HAI BÀ TRƯNG (Liền kề Times City) GIÁ TỐT
			",32 triệu,Diện tích: 94m2,Hai Bà Trưng,1 năm trước
5253,5253,"
																Bán căn góc P411 CT1 KDT Nam Xala, Phường Phúc Xa, Quận Hà Đông, Tp Hà Nội
			",Liên hệ,Diện tích: 83m2,Hà Đông,1 năm trước
5254,5254,"
																Bán nhà chung cư đã thiết kế lại đẹp, trung tâm thành phố
			","4,5 tỷ",Diện tích: 150m2,Đống Đa,1 năm trước
5255,5255,"
																Bán suất ngoại giao chung cư Kosmo Xuân La, Tây Hồ, 2PN, ban công hướng ĐN - View Hồ Tây
			",34 tỷ,Diện tích: 81m2,Bắc Từ Liêm,1 năm trước
5256,5256,"
																Chính chủ chuyển nhượng căn hộ 103m2 tòa E3, dự án The Emerald
			","3,6 tỷ",Diện tích: 103m2,Bắc Từ Liêm,1 năm trước
5257,5257,"
																Chính chủ bán căn hộ 3509 CT4 Vimeco Nguyễn Chánh 141.1m2
			",31 triệu,Diện tích: 141m2,Cầu Giấy,1 năm trước
5258,5258,"
																Tôi chính chủ bán lỗ căn 2PN, 79m2 Imperia Garden giá 2,4 tỷ gấp trong tháng
			","2,4 tỷ",Diện tích: 79m2,Thanh Xuân,1 năm trước
5259,5259,"
																Bật mí cơ hội đầu tư Officetel LotusCenter Tây Hồ. Lợi nhuận từ 15-20%. LH: 0983214163
			","1,7 tỷ",Diện tích: 45m2,Tây Hồ,1 năm trước
5260,5260,"
																KOSMO TÂY HỒ- 3 ngủ căn góc- chỉ với 30% nhận nhà ngay trong tháng 10/ 2019. Lh 0902068928
			",3 tỷ,Diện tích: 84m2,Bắc Từ Liêm,1 năm trước
5261,5261,"
																Bán căn hộ Hòa Bình Green City 3 phòng ngủ 2 WC có sổ đỏ
			",37 triệu,Diện tích: 125m2,Hai Bà Trưng,1 năm trước
5262,5262,"
																Ý tưởng thiết kế căn hộ King Palace - Chiều sâu từ dự án Hoàng gia.
			",4 tỷ,Diện tích: 105m2,Thanh Xuân,1 năm trước
5263,5263,"
																BÁN GẤP CHCC TẦNG 12 NHÀ P3-174 GIẢI PHÓNG, THANH XUÂN, HÀ NỘI
			","2,5 tỷ",Diện tích: 82m2,Thanh Xuân,1 năm trước
5264,5264,"
																Cơ hội sống trong căn hộ dành cho giới thượng lưu cùng ưu đãi cực khủng-0976824202
			","3,4 tỷ",Diện tích: 109m2,Thanh Xuân,1 năm trước
5265,5265,"
																Cơ hội sống trong căn hộ dành cho giới thượng lưu cùng ưu đãi cực khủng-0976824202
			","3,4 tỷ",Diện tích: 109m2,Thanh Xuân,1 năm trước
5266,5266,"
																Cho Thuê Căn Hộ Vinhomes Green Bay 61m2 – 2pn Q.Nam Từ Liêm – Hà Nội
			",15 triệu,Diện tích: 61m2,Bắc Từ Liêm,1 năm trước
5267,5267,"
																CẦN BÁN CĂN HỘ  CHUNG CƯ Iris Garden đường  Trần Hữu Dực  - Nam Từ Liêm  - HN
			",Liên hệ,Diện tích: 103m2,Bắc Từ Liêm,1 năm trước
5268,5268,"
																Chung cư Eco Lake View Ở ngay Sổ Hồng trao tay C.K 5% + Xe máy Vinfast 50Tr vay Ls 0%
			","2,4 tỷ",Diện tích: 94m2,Hoàng Mai,1 năm trước
5269,5269,"
																Bán nhanh căn hộ 128,8m2 tầng 23 tòa R2 Royal City
			","5,2 tỷ",Diện tích: 129m2,Thanh Xuân,1 năm trước
5270,5270,"
																CHÍNH CHỦ CẦN BÁN NHÀ Ở 349 VŨ TÔNG PHAN- QUẬN THANH XUÂN – TP HÀ NỘI
			","24,5 tỷ",Diện tích: 70m2,Thanh Xuân,1 năm trước
5271,5271,"
																Sở hữu ngay căn hộ mặt đường Võ Chí Công giá chỉ từ 1.9 tỷ/ căn
			","1,9 tỷ",Diện tích: 46m2,Tây Hồ,1 năm trước
5272,5272,"
																Kosmo Tây Hồ độc quyền 15 căn siêu đẹp view Tây Hồ, LH: 0968 967 096
			",3 tỷ,Diện tích: 84m2,Bắc Từ Liêm,1 năm trước
5273,5273,"
																Bán căn 2PN ban công Đông Nam, View trực diện Hồ Tây. Với chính sách đặc biệt
			",37 triệu,Diện tích: 84m2,Tây Hồ,1 năm trước
5274,5274,"
																3 chàng hoàng tử 04- 2 ngủ 84,5m2  duy nhất của tòa NOVO- KOSMO TÂY HỒ
			","3,5 tỷ",Diện tích: 84m2,Bắc Từ Liêm,1 năm trước
5275,5275,"
																Chính chủ bán căn góc 98m2 chung cư Imperia Garden 3,6 tỷ. LH: 0936661889
			","3,6 tỷ",Diện tích: 98m2,Thanh Xuân,1 năm trước
5276,5276,"
																Kosmo Tây Hồ độc quyền hàng ngoại giao 15 căn hộ view Hồ Tây ở tòa Novo
			",37 triệu,Diện tích: 84m2,Tây Hồ,1 năm trước
5277,5277,"
																Căn hộ chung cư Nhà ở xã hội Lucky House Kiến Hưng
			",570 triệu,Diện tích: 40m2,Hà Đông,1 năm trước
5278,5278,"
																Chính chủ Bán gấp căn chung cư 3 ngủ nhà T7,CT18, KĐT Việt Hưng, Long Biên
			","1,9 tỷ",Diện tích: 98m2,Long Biên,1 năm trước
5279,5279,"
																The Legacy chung cư cao cấp 5* #THÔNG TIN DỰ ÁN THE LEGACY
			","3,4 tỷ",Diện tích: 109m2,Thanh Xuân,1 năm trước
5280,5280,"
																Chung cư vị trí đẹp nhất giá tốt nhất Mỹ Đình !
			","2,5 tỷ",Diện tích: 82m2,Bắc Từ Liêm,1 năm trước
5281,5281,"
																Bán Gấp Căn Hộ Chung Cư
			",35 triệu,Diện tích: 103m2,Bắc Từ Liêm,1 năm trước
5282,5282,"
																CHO THUÊ CĂN HỘ CHUNG CƯ GIÁ RẺ 58 TỐ HỮU NAM TỪ LIÊM
			",13 triệu,Diện tích: 75m2,Bắc Từ Liêm,1 năm trước
5283,5283,"
																Thật dễ dàng sở hữu căn hộ VIP 5 ** bậc nhất quận Thanh Xuân-THE LEGACY-Chiết khấu 10% cho khách hàng may mắn nhất: 0976824202
			","3,4 tỷ",Diện tích: 109m2,Thanh Xuân,1 năm trước
5284,5284,"
																3 lý do nên sở hữu một căn penthouse ở King Palace – gần Ngã Tư Sở.
			",4 tỷ,Diện tích: 105m2,Thanh Xuân,1 năm trước
5285,5285,"
																Kosmo Tây Hồ độc quyền hàng ngoại giao 15 căn hộ view Hồ Tây ở tòa Novo
			","3,2 tỷ",Diện tích: 84m2,Bắc Từ Liêm,1 năm trước
5286,5286,"
																Quỹ căn độc quyền tầng 10, 12 16,17 tòa Novo 101 Xuân La
			","3,5 tỷ",Diện tích: 84m2,Bắc Từ Liêm,1 năm trước
5287,5287,"
																Cơ hội sở hữu  chung cư căn hộ Romanplaza - Tố Hữu -Hà Đông
			",31 tỷ,Diện tích: 144m2,Hà Đông,1 năm trước
5288,5288,"
																Căn hộ rừng trong phố trung tâm Mỹ Đình chỉ 30 triệu/m2
			",4 tỷ,Diện tích: 132m2,Bắc Từ Liêm,1 năm trước
5289,5289,"
																Chính chủ cần cho Thuê căn Hộ Chung Cư Cao Cấp Zen toà B phòng 21.10 KĐT Gamuda gader 885 Tam Trinh Yên Sở Hoàng Mai, Hà Nội
			",Liên hệ,Diện tích: 93m2,Hoàng Mai,1 năm trước
5290,5290,"
																đầu tư  tại KĐT Ciputra tây hồ đẳng cấp
			",2 tỷ,Diện tích: 46m2,Tây Hồ,1 năm trước
5291,5291,"
																Cho thuê căn hộ giá rẻ tại Ruby 3 Phúc Lợi, Long Biên, 2PN giá 4,5 triệu/ tháng. LH: 0834888865
			","4,5 triệu",Diện tích: 48m2,Long Biên,1 năm trước
5292,5292,"
																Chung cư Kosmo Tây Hồ 84m2 view Hồ Tây giá chỉ từ 37 tr/m2
			","3,029 tỷ",Diện tích: 84m2,Tây Hồ,1 năm trước
5293,5293,"
																Dự án mới lotus center cửa ngõ vào Ciputra
			",35 triệu,Diện tích: 46m2,Tây Hồ,1 năm trước
5294,5294,"
																IMPERIA SKY GARDEN HOT đến từng lô cuối cùng, call ngay để có những lô cắt lỗ giá rẻ
			",25 triệu,Diện tích: 82m2,Hai Bà Trưng,1 năm trước
5295,5295,"
																Chung cư Kosmo Tây Hồ 84m2 view Hô Tây Bắc Từ Liêm, Ck ngay 2%
			",3 tỷ,Diện tích: 84m2,Bắc Từ Liêm,1 năm trước
5296,5296,"
																Chung cư Kosmo Tây Hồ 84m2 view Hô Tây Bắc Từ Liêm
			","3,2 tỷ",Diện tích: 84m2,Bắc Từ Liêm,1 năm trước
5297,5297,"
																Bán căn hộ chính chủ Ecogreen city Nguyễn Xiển 60m2  gấp trong tháng này
			","1,6 tỷ",Diện tích: 60m2,Thanh Trì,1 năm trước
5298,5298,"
																Căn hộ chính chủ cho thuê tại tòa R6, khu Đô thị Royal city
			",15 triệu,Diện tích: 55m2,Thanh Xuân,1 năm trước
5299,5299,"
																Cho thuê căn hộ chung cư GreenStars - 234 Phạm Văn Đồng
			",11 triệu,Diện tích: 65m2,Bắc Từ Liêm,1 năm trước
5300,5300,"
																Căn hộ Udic West Lake 85m2 giá 3,3 tỷ mặt đường Võ Chí Công KĐT Ciputra nhận nhà ngay 0906506202
			",33 tỷ,Diện tích: 85m2,Tây Hồ,1 năm trước
5301,5301,"
																Căn 1PN + 1 Vinhomes Ocean Park, (S1.09) view ngoài giá 1,7 tỷ. Gọi ngay 0983014919
			","1,7 tỷ",Diện tích: 51m2,Gia Lâm,1 năm trước
5302,5302,"
																Cơ hội đầu tư  tại KĐT Ciputra tây hồ đẳng cấp
			",2 tỷ,Diện tích: 46m2,Tây Hồ,1 năm trước
5303,5303,"
																BÁN CĂN 1 PN TÒA S1.09 VIEW SÔNG THOÁNG VIP NHẤT VINHOMES OCEAN PARK GIA LÂM, 0983014919
			","1,5 tỷ",Diện tích: 41m2,Gia Lâm,1 năm trước
5304,5304,"
																Bán căn hộ studio, dự án Vinhomes Ocean Park Gia Lâm giá gốc chủ đầu tư, LH 0983014919
			",32 triệu,Diện tích: 37m2,Gia Lâm,1 năm trước
5305,5305,"
																Mua nhà 2 ngủ 1 wc giá tại Vinhomes Smart City Tây Mỗ - Đại Mỗ
			","1,9 tỷ",Diện tích: 55m2,Bắc Từ Liêm,1 năm trước
5306,5306,"
																Chuyển nhượng gấp vài suất ngoại giao tại dự án kosmo
			",4 tỷ,Diện tích: 117m2,Bắc Từ Liêm,1 năm trước
5307,5307,"
																Cho thuê căn hộ tại chung cư Vinmeco I Phạm Hùng
			",11 triệu,Diện tích: 88m2,Cầu Giấy,1 năm trước
5308,5308,"
																Tâm sự dành cho các ban đang có tài chính khoảng 400-500tr muốn sở hữu căn hộ tại Hà Nội
			","16,5 triệu",Diện tích: 70m2,Long Biên,1 năm trước
5309,5309,"
																Chung cư sốt nóng nhất 2019 ngay gần trung tâm quận Thanh Xuân chỉ 1.9 tỷ căn 2pm và 2.3 tỷ cho căn 2 pn
			",30 triệu,Diện tích: 67m2,Hoàng Mai,1 năm trước
5310,5310,"
																Sở hữu ngay 1 trong 410 căn hộ cao cấp King Palace tại Vị trí đắc địa nhất Hà Nội.
			",4 tỷ,Diện tích: 105m2,Thanh Xuân,1 năm trước
5311,5311,"
																Tôi cần bán  CHCC  95m2 tầng chung, tòa A , The zen residence khu đo thi Gamuda Pháp Vân, công viên Yên Sở, Hoàng Mai, Hà Nội.
			",Liên hệ,Diện tích: 95m2,Hoàng Mai,1 năm trước
5312,5312,"
																Bán cắt lỗ căn hộ cao cấp chung cư Hyundai, Hà Đông, Hà Nội
			",Liên hệ,Diện tích: 136m2,Hà Đông,1 năm trước
5313,5313,"
																CHÍNH CHỦ BÁN LỖ CHCC FLC QUANG TRUNG CĂN 04: 79,54M2 GIÁ 1.6TỶ. LH 0934.666.229
			","1,6 tỷ",Diện tích: -1m2,Hà Đông,1 năm trước
5314,5314,"
																Chính chủ cần bán căn chung cư
			","1,7 tỷ",Diện tích: 82m2,Long Biên,1 năm trước
