Location,Price,Area,NumberBed,NumberToilet,HuongNha,HuongBanCong,NoiThat,Chudautu,QuyMo,ViDo,KinhDo,LoaiTin,Quan
"
        Dự án Vinhomes West Point, Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",5800000000.0,145.0,4,3,6,7,2,1403,3 tòa tháp cao tầng và trung tâm thương mại,21.0363712310791,105.780860900879,0,1538
"
        Dự án Sunshine Garden, Đường Dương Văn Bé, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3000000000.0,94.0,3,2,4,3,1,366,3 block cao 31 tầng,20.996685028076197,105.873847961426,0,864
"
        Dự án Mỹ Đình Plaza 2, Đường Nguyễn Hoàng, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội
    ",2500000000.0,79.0,2,2,1,4,1,50,Tòa nhà cao 28 tầng,21.0310840606689,105.77456665039101,0,1538
"
        Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội
    ",7300000000.0,212.0,4,4,4,3,0,366,69 căn biệt thự liền kề và 1.791 căn hộ,21.0919170379639,105.78500366210899,0,1038
"
        Dự án Geleximco Souther Star, Đường Giải Phóng, Phường Giáp Bát, Hoàng Mai, Hà Nội.
    ",1961000000.0,62.7,2,2,4,3,1,286,1 block gồm 25 tầng nổi và 3 tầng hầm,20.979537963867198,105.84161376953101,0,1134
"
        Dự án Sunshine Riverside, Phường Phú Thượng, Tây Hồ, Hà Nội
    ",3300000000.0,83.51,3,2,2,4,1,151,,21.081007003784197,105.81809234619101,0,877
"
        Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội
    ",3600000000.0,99.9,3,2,3,4,1,366,69 căn biệt thự liền kề và 1.791 căn hộ,21.0919170379639,105.78500366210899,0,1038
"
        Dự án 90 Nguyễn Tuân, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",2000000000.0,71.22,2,2,6,7,1,82,"2 tòa tháp căn hộ cao 29 tầng, 87 nhà liền kề",20.9962978363037,105.805633544922,0,1151
"
        Mon City - Hải Đăng City, số 4, Đường Hàm Nghi, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội
    ",3200000000.0,86.0,3,2,5,6,1,48,Gồm 2 khu Mon Street (147 căn nhà phố thương mại) và Mon Home (2 tòa Mon A và Mon B cùng cao 30 tầng),21.035120010376,105.767433166504,0,1538
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3400000000.0,80.0,2,2,4,3,0,1403,,20.994333267211896,105.86756134033199,0,864
"
        Dự án ĐTM Dịch Vọng, Phố Phùng Chí Kiên, Phường Dịch Vọng, Cầu Giấy, Hà Nội
    ",2350000000.0,82.0,3,2,5,7,1,40,"Gồm nhà chung cư, biệt thự, liền kề",21.0292377471924,105.79385375976601,0,1034
"
        Dự án HH4 Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1200000000.0,67.0,2,2,5,8,1,447,"Tổng diện tích mặt sàn 87.803m2, gồm 3 tòa chung cư HH4A, HH4B, HH4C",20.963314056396502,105.82673645019501,0,1134
"
        Dự án Sunshine Garden, Đường Dương Văn Bé, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",2970000000.0,100.0,3,2,5,8,1,366,3 block cao 31 tầng,20.996685028076197,105.873847961426,0,864
"
        Dự án Vinhomes West Point, Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",1800000000.0,32.0,1,1,5,8,1,1403,3 tòa tháp cao tầng và trung tâm thương mại,21.0363712310791,105.780860900879,0,1538
"
        Dự án New Space, Phường Giang Biên, Long Biên, Hà Nội
    ",1640000000.0,73.0,2,2,6,7,1,4,3 block chung cư 5 tầng (CC1; CC2; CC3) và block chung cư 9 tầng (CC4),21.060749053955103,105.913681030273,0,658
"
        Dự án Ciputra Hà Nội, Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội
    ",3600000000.0,145.0,3,3,7,6,1,92,"Gồm: 50 toà nhà cao tầng, 2.500 căn nhà ở thấp tầng (biệt thự) và các tổ hợp văn phòng, trung tâm thương mại, trung tâm mua sắm và giải trí",21.072135925293,105.810997009277,0,877
"
        Central Field Trung Kính, 219, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội
    ",2200000000.0,71.0,2,2,7,6,1,47,"Gồm 3 tòa tháp 29 tầng, trong đó 1 tòa tháp tổ hợp khách sạn - văn phòng và 2 tòa tháp căn hộ",21.0209789276123,105.791061401367,0,1034
"
        Dự án Ecohome 3, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội
    ",1300000000.0,66.9,2,2,2,1,1,1,"5 tòa nhà cao 21 tầng, 1 hầm",21.0798377990723,105.78685760497999,0,1038
"
        Ngõ 12, Phố Trần Quý Kiên, Phường Dịch Vọng, Cầu Giấy, Hà Nội
    ",2337000000.0,82.0,3,2,6,7,1,1,,21.0375451,105.7919566,0,1034
"
        Dự án Vinhomes West Point, Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",3700000000.0,107.0,3,2,6,7,1,1403,3 tòa tháp cao tầng và trung tâm thương mại,21.0363712310791,105.780860900879,0,1538
"
        Dự án Sunshine Riverside, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội
    ",10000000000.0,158.0,4,3,6,7,1,151,,21.081007003784197,105.81809234619101,0,877
"
        Dự án KĐT Văn Phú, Phố Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội
    ",2000000000.0,105.2,3,2,6,5,1,121,"Gồm 8 tòa tháp thuộc các khối công trình CT9, CT7, C6 và các căn biệt thự, liền kề",20.9582824707031,105.767196655273,0,1376
"
        Dự án Imperial Plaza, 360 Đường Giải Phóng, Phường Phương Liệt, Thanh Xuân, Hà Nội
    ",2500000000.0,78.0,2,2,2,1,1,36,Gồm 3 tòa nhà cao 30 tầng,20.985431671142603,105.839340209961,0,1151
"
        Dự án Imperial Plaza, Đường Giải Phóng, Phường Phương Liệt, Thanh Xuân, Hà Nội
    ",2300000000.0,79.0,2,2,2,1,1,36,Gồm 3 tòa nhà cao 30 tầng,20.985431671142603,105.839340209961,0,1151
"
        Dự án Sun Grand City Ancora Residence, Đường Lương Yên, Phường Bạch Đằng, Hai Bà Trưng, Hà Nội
    ",4500000000.0,102.2,2,2,8,5,1,160,Gồm 3 tòa nhà cao 24 tầng,21.0116748809814,105.86267852783199,0,864
"
        Dự án Green House, Phường Đức Giang, Long Biên, Hà Nội
    ",1570000000.0,72.0,2,2,7,6,1,208,Gồm 3 khối chung cư,21.0701694488525,105.906837463379,0,658
"
        Dự án An Bình City, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội
    ",3000000000.0,86.5,3,2,7,6,1,286,"gồm: 08 tòa chung cư cao 35 tầng (A2, A3, A6, A7) và 28 tầng (A1, A4, A5, A8)",21.0495662689209,105.778594970703,0,1038
"
        Đường Tô Hiệu, Phường Nghĩa Tân, Cầu Giấy, Hà Nội
    ",900000000.0,40.0,1,2,4,3,1,1,,21.0416549,105.7932017,0,1034
"
        Dự án Thăng Long Green City, Đường Võ Văn Kiệt, Xã Kim Chung, Đông Anh, Hà Nội
    ",670000000.0,50.0,2,1,8,5,1,1,1.588 căn hộ,21.123119354248,105.774520874023,0,25
"
        Dự án Anland Lake View, Đường Ngô Thì Nhậm, Phường Dương Nội, Hà Đông, Hà Nội
    ",1620000000.0,58.0,2,1,7,6,0,177,GĐ1 gồm 2 tháp A-B cao 34 tầng,20.9830436706543,105.757339477539,0,1376
"
        Dự án BRG Park Residence, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",5000000000.0,103.0,3,3,7,6,1,5,Gồm 2 tòa tháp cao 36 tầng,21.0052757263184,105.805503845215,0,1151
"
        Dự án Tháp doanh nhân Tower, Đường Thanh Bình, Phường Mỗ Lao, Hà Đông, Hà Nội
    ",1400000000.0,65.0,2,2,7,6,1,29,"Dự án bao gồm 5 tầng hầm và 45 tầng nổi, 02 tầng lửng",20.9753150939941,105.78067779541,0,1376
"
        Phường Nam Đồng, Đống Đa, Hà Nội
    ",2000000000.0,88.0,2,2,7,8,2,1,,21.01490354859156,105.82972056400084,0,352
"
        Dự án Mulberry Lane, Phường Mỗ Lao, Hà Đông, Hà Nội
    ",2400000000.0,100.0,2,2,7,6,1,107,Gồm 5 toà nhà với 1478 căn hộ,20.9865188598633,105.78639984130899,0,1376
"
        Dự án Mulberry Lane, Phường Mỗ Lao, Hà Đông, Hà Nội
    ",2200000000.0,90.0,3,2,7,6,2,107,Gồm 5 toà nhà với 1478 căn hộ,20.9865188598633,105.78639984130899,0,1376
"
        Dự án Vinhomes Smart City Đại Mỗ, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội
    ",1280000000.0,43.0,1,2,7,6,2,1403,58 tòa chung cư cao 30-38 tầng,21.0065288543701,105.753555297852,0,1538
"
        Phố Ngụy Như Kon Tum, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",1400000000.0,80.0,3,2,6,7,2,1,,20.9991032,105.8009389,0,1151
"
        Dự án HH4 Linh Đàm, Đường Linh Đường, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1100000000.0,63.0,2,2,8,5,1,447,"Tổng diện tích mặt sàn 87.803m2, gồm 3 tòa chung cư HH4A, HH4B, HH4C",20.963314056396502,105.82673645019501,0,1134
"
        Dự án Legend Tower 109 Nguyễn Tuân, Đường Nguyễn Tuân, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",3600000000.0,85.52,3,2,8,5,0,40,Gồm 2 tòa nhà cao 30 tầng,20.9981651306152,105.80150604247999,0,1151
"
        Dự án Rivera Park Hà Nội, 69 Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",9000000000.0,213.0,5,3,7,6,2,36,Gồm 2 khối nhà hỗn hợp cao 22 tầng nổi và 2 tầng hầm,20.9991188049316,105.80844116210899,0,1151
"
        Dự án The Garden, đường Mễ Trì, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội
    ",4700000000.0,110.0,2,2,7,6,1,23,,21.0151195526123,105.77783203125,0,1538
"
        Dự án GoldSeason, 47 Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",3900000000.0,120.0,3,2,8,5,2,1,3 khối nhà cao 35 tầng,20.9947719573975,105.80612945556601,0,1151
"
        Dự án Trung Yên Plaza, Phường Trung Hòa, Cầu Giấy, Hà Nội
    ",3300000000.0,112.0,2,2,8,5,2,141,3 khối nhà liên hoàn cao 19 tầng nổi và 2 tầng hầm,21.014102935790998,105.801788330078,0,1034
"
        Dự án Golden Palace, Đường Đồng Me, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",18000000000.0,467.5,4,4,8,5,1,15,"Gồm 3 tòa tháp A, B, C cao 30 tầng",21.0119361877441,105.77499389648399,0,1538
"
        Times City - Park Hill, 458, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3070000000.0,73.0,2,2,2,4,1,1403,,20.994333267211896,105.86756134033199,0,864
"
        Dự án D’. Le Pont D’or - Hoàng Cầu, 36 Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội
    ",6200000000.0,130.0,2,3,2,1,1,285,"Gồm 2 tòa nhà 23 tầng, 4 tầng hầm",21.0194931030273,105.82234191894501,0,352
"
        Dự án 90 Nguyễn Tuân, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",3100000000.0,96.0,3,2,7,6,1,82,"2 tòa tháp căn hộ cao 29 tầng, 87 nhà liền kề",20.9962978363037,105.805633544922,0,1151
"
        Dự án Vinhomes Symphony Riverside, Phường Việt Hưng, Long Biên, Hà Nội
    ",2200000000.0,66.0,2,2,7,6,1,1403,,21.0461521148682,105.915649414063,0,658
"
        Dự án The One Residence - Gamuda Garden, Đường Pháp Vân, Phường Trần Phú, Hoàng Mai, Hà Nội
    ",1500000000.0,61.22,2,2,6,7,2,105,"Gồm 2 tòa nhà Nam và Bắc, cao 26 tầng, 2 tầng nổi đỗ xe và 24 tầng căn hộ",20.969203948974602,105.876914978027,0,1134
"
        Dự án Pháp Vân Tứ Hiệp, Đường Trần Thủ Độ, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1400000000.0,83.0,3,2,6,7,1,208,,20.9562702178955,105.84504699707001,0,1134
"
        Sun Grand City, 69b, Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội
    ",16000000000.0,142.0,3,3,6,7,1,160,"Gồm 2 tòa S1 (21 tầng nổi và 4 tầng hầm) và S2 ( 23 tầng nổi, 5 tầng hầm)",21.04117202758789,105.825096130371,0,877
"
        Phố Khương Thượng, Phường Phương Liên, Đống Đa, Hà Nội
    ",850000000.0,38.0,1,2,6,7,1,1,,21.0043936,105.8256511,0,352
"
        Dự án Eco Green City, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội
    ",2500000000.0,82.0,3,2,6,6,1,102,Gồm 4 tòa nhà cao 35 tầng cao và 1 tầng hầm,20.9842433929443,105.808448791504,0,207
"
        Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội
    ",1560000000.0,55.0,2,1,8,5,1,1,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,0,361
"
        Dự án FLC Landmark Tower, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội.
    ",3000000000.0,153.0,3,0,8,5,1,106,"Gồm 3 loại: Loại A, loại B, loại C, 32 tầng (trong đó có 02 tầng hầm)",21.034076690673803,105.77035522460899,0,1538
"
        Times City, 458, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3400000000.0,95.0,3,2,4,3,1,1403,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,0,864
"
        Dự án New Skyline, Phường Văn Quán, Hà Đông, Hà Nội
    ",4200000000.0,192.0,4,4,4,3,1,208,Tháp đôi với khối đế cao 6 tầng,20.9796447753906,105.792343139648,0,1376
"
        Dự án Phú Thịnh Green Park, Đường Tô Hiệu, Phường Hà Cầu, Hà Đông, Hà Nội
    ",1500000000.0,64.5,2,2,5,8,0,1,"37 tầng nổi và 1 tầng hầm, 532 căn hộ",20.96728515625,105.778175354004,0,1376
"
        Dự án The Emerald, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội
    ",3200000000.0,101.0,3,2,5,8,0,1,Gồm 2 khối nhà cao 30 tầng,21.022161483764602,105.771797180176,0,1538
"
        Times City - Park Hill, 458, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",2950000000.0,83.0,2,2,4,3,1,1403,,20.994333267211896,105.86756134033199,0,864
"
        Home City - Trung Kính Complex, 177, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội
    ",2500000000.0,71.0,2,2,6,5,1,121,"4 tòa tháp V1, V2, V3, V4 có chiều cao 25 – 30 tầng (1 tầng hầm)",21.0160980224609,105.79248809814501,0,1034
"
        Dự án Nhà ở xã hội Bộ Tư lệnh Tăng Thiết Giáp, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội
    ",1770000000.0,69.4,2,2,6,7,1,39,Tòa nhà cao 23 tầng,21.022161483764602,105.771797180176,0,1538
"
        Dự án KĐT Văn Phú, Phố Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội
    ",1995000000.0,105.0,3,2,6,5,1,121,"Gồm 8 tòa tháp thuộc các khối công trình CT9, CT7, C6 và các căn biệt thự, liền kề",20.9582824707031,105.767196655273,0,1376
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",6500000000.0,151.0,4,0,6,7,0,1403,,20.994333267211896,105.86756134033199,0,864
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3000000000.0,79.0,2,2,3,4,0,1403,,20.994333267211896,105.86756134033199,0,864
"
        Dự án Thăng Long Capital, Xã An Khánh, Hoài Đức, Hà Nội
    ",1300000000.0,70.0,2,2,2,3,2,49,,21.0096874237061,105.72159576416,0,193
"
        Dự án Imperia Garden, Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",2650000000.0,71.4,2,2,7,6,1,123,Gồm tòa chung cư cao 35 tầng và biệt thự song lập,20.9972763061523,105.80298614502001,0,1151
"
        Dự án Royal City, Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội
    ",8100000000.0,181.0,3,2,6,7,1,1403,Gồm: 6 tòa,21.002666473388697,105.8154296875,0,1151
"
        Dự án The Emerald, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội
    ",3250000000.0,96.0,3,2,7,6,1,1,Gồm 2 khối nhà cao 30 tầng,21.022161483764602,105.771797180176,0,1538
"
        Dự án The Artemis, Phố Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội
    ",3700000000.0,83.68,2,2,7,6,1,3,Gồm 1 toà nhà 3 tầng hầm và 24 tầng nổi,21.0000820159912,105.82803344726601,0,1151
"
        Dự án La Casta Văn Phú, Phố Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội
    ",1200000000.0,53.0,2,1,8,5,1,3,359 lô Shophouse và 5 Tòa tháp chung cư,20.9686813354492,105.754104614258,0,1376
"
        Dự án 90 Nguyễn Tuân, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",3050000000.0,96.0,3,2,8,7,2,82,"2 tòa tháp căn hộ cao 29 tầng, 87 nhà liền kề",20.9962978363037,105.805633544922,0,1151
"
        Dự án HP Landmark Tower, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội
    ",1500000000.0,73.0,2,2,5,8,2,99,Tòa nhà cao 45 tầng,20.9760246276855,105.761596679688,0,1376
"
        Dự án Booyoung, Đường Vũ Trọng Khánh, Phường Mỗ Lao, Hà Đông, Hà Nội
    ",2780000000.0,95.54,3,2,5,8,1,70,6 toà nhà cao 30 tầng và 3 tầng hầm,20.9824485778809,105.782279968262,0,1376
"
        Dự án Stellar Garden, 35 Phố Lê Văn Thiêm, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",2700000000.0,93.4,3,2,6,7,1,1,"2 nhà cao 30 tầng nối với nhau bằng khối đế 5 tầng, 2 hầm liên thông",21.0004196166992,105.803436279297,0,1151
"
        Dự án Sky Park Residence, Đường Tôn Thất Thuyết, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội
    ",4100000000.0,86.0,3,2,3,4,1,113,Gồm 2 khối tháp căn hộ cao 27 và 37 tầng,21.0277194976807,105.78589630127001,0,1034
"
        Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội
    ",1620000000.0,59.1,2,1,3,4,2,1,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,0,361
"
        Dự án The Zei Mỹ Đình, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội
    ",3500000000.0,91.0,3,2,6,7,2,64,891 căn hộ,21.029411315918,105.768753051758,0,1538
"
        Dự án Handi Resco Lê văn Lương, 31 Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",2450000000.0,67.0,2,2,6,7,2,59,Gồm hai khối nhà chung cư kết hợp dịch vụ thương mại và nhà văn phòng cho thuê,21.0034675598145,105.802444458008,0,1151
"
        Dự án Vinhomes West Point, Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",2700000000.0,70.0,2,2,6,7,2,1403,3 tòa tháp cao tầng và trung tâm thương mại,21.0363712310791,105.780860900879,0,1538
"
        Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",2850000000.0,63.0,2,2,6,7,2,1403,Tổ hợp các căn hộ cao cấp,20.998958587646502,105.788032531738,0,1538
"
        Dự án The K Park, Đường Văn Phú, Phường Phúc La, Hà Đông, Hà Nội
    ",1550000000.0,57.96,2,2,8,5,2,1,Gồm 3 tòa chung cư và nhà liền kề,20.959905624389602,105.791801452637,0,1376
"
        Dự án Hateco Apollo, Đường 70, Phường Phương Canh, Nam Từ Liêm, Hà Nội
    ",1950000000.0,69.0,3,2,8,5,2,24,"3 tòa nhà chung cư 25 tầng, 83 căn biệt thự liền kề cao 3-4 tầng",21.035062789917,105.74966430664101,0,1538
"
        Eco Lake View, 32, Đường Đại Từ, Phường Đại Kim, Hoàng Mai, Hà Nội
    ",1930000000.0,71.0,2,2,8,5,2,41,"Gồm 2 toà tháp căn hộ HH1, HH2 32 tầng và 1 tòa dịch vụ thương mại 9 tầng",20.973093032836896,105.83837127685499,0,1134
"
        Dự án KĐT Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1295000000.0,76.27,3,2,8,5,2,208,"Gồm 3 dự án thành phần: Khu nhà ở bán đảo Linh Đàm, Khu nhà ở Bắc Linh Đàm và Khu nhà ở Linh Đàm",20.97145652771,105.828170776367,0,1134
"
        Dự án Star Tower 283 Khương Trung, Đường Khương Trung, Phường Khương Trung, Thanh Xuân, Hà Nội
    ",2610000000.0,90.0,3,2,5,7,2,61,Gồm 2 tòa tháp cao 25 tầng nổi và 2 tầng hầm,20.997150421142603,105.82169342041,0,1151
"
        Dự án Vinhomes Skylake, Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",8500000000.0,155.0,4,0,5,8,2,1403,,21.0190830230713,105.78173065185499,0,1538
"
        Dự án Star Tower 283 Khương Trung, Đường Khương Trung, Phường Khương Trung, Thanh Xuân, Hà Nội
    ",2350000000.0,87.0,3,2,3,4,2,61,Gồm 2 tòa tháp cao 25 tầng nổi và 2 tầng hầm,20.997150421142603,105.82169342041,0,1151
